-320  0.02044715
-315  0.02297756
-310  0.02577741
-305  0.02887051
-300  0.03228207
-295  0.03603858
-290  0.04016793
-285  0.04469951
-280  0.04966398
-275  0.05509283
-270  0.06101836
-265  0.06747359
-260  0.07449204
-255  0.08210711
-250  0.09035195
-245  0.09925907
-240  0.1088599
-235  0.1191846
-230  0.1302616
-225  0.1421173
-220  0.1547758
-215  0.1682582
-210  0.1825821
-205  0.1977611
-200  0.2138055
-195  0.230721
-190  0.2485083
-185  0.2671622
-180  0.2866709
-175  0.3070165
-170  0.3281743
-165  0.3501124
-160  0.3727912
-155  0.3961635
-150  0.4201748
-145  0.4447641
-140  0.469864
-135  0.4954007
-130  0.5212951
-125  0.5474634
-120  0.5738177
-115  0.6002665
-110  0.626715
-105  0.6530646
-100  0.6792149
-95  0.7050631
-90  0.7305047
-85  0.755433
-80  0.7797403
-75  0.8033177
-70  0.8260569
-65  0.8478499
-60  0.8685885
-55  0.8881651
-50  0.9064739
-45  0.9234118
-40  0.93888
-35  0.9527847
-30  0.9650369
-25  0.9755543
-20  0.9842651
-15  0.9911081
-10  0.9960342
-5  0.9990062
0  1
5  0.9990062
10  0.9960342
15  0.9911081
20  0.9842651
25  0.9755543
30  0.9650369
35  0.9527847
40  0.93888
45  0.9234118
50  0.9064739
55  0.8881651
60  0.8685885
65  0.8478499
70  0.8260569
75  0.8033177
80  0.7797403
85  0.755433
90  0.7305047
95  0.7050631
100  0.6792149
105  0.6530646
110  0.626715
115  0.6002665
120  0.5738177
125  0.5474634
130  0.5212951
135  0.4954007
140  0.469864
145  0.4447641
150  0.4201748
155  0.3961635
160  0.3727912
165  0.3501124
170  0.3281743
175  0.3070165
180  0.2866709
185  0.2671622
190  0.2485083
195  0.230721
200  0.2138055
205  0.1977611
210  0.1825821
215  0.1682582
220  0.1547758
225  0.1421173
230  0.1302616
235  0.1191846
240  0.1088599
245  0.09925907
250  0.09035195
255  0.08210711
260  0.07449204
265  0.06747359
270  0.06101836
275  0.05509283
280  0.04966398
285  0.04469951
290  0.04016793
295  0.03603858
300  0.03228207
305  0.02887051
310  0.02577741
315  0.02297756
