1082.766  5.92318E-8  0  0.0002048355  0.0002669946
1079.722  2.97798E-7  0  0.0004592691  0.000596009
1076.694  6.384647E-8  0  -0.000202279  -0.0002824612
1073.684  3.221656E-7  0  -0.0004676564  -0.0006220511
1070.69  5.550028E-8  0  0.0001955132  0.0002559891
1067.713  3.154419E-7  0  0.0004434452  0.0006243309
1064.752  5.373854E-8  0  -0.0002270369  -0.0002186445
1061.808  2.943501E-7  0  -0.0004341164  -0.0005939094
1058.88  6.476405E-8  0  0.0002757859  0.0002058156
1055.968  2.8305E-7  0  0.0004540544  0.0005554596
1053.073  8.619739E-8  0  -0.0003172574  -0.0002350136
1050.193  3.254603E-7  0  -0.000513659  -0.0005670257
1047.328  7.594257E-8  0  0.0002724475  0.0002482266
1044.48  3.46927E-7  0  0.0004693958  0.0006299764
1041.646  6.306008E-8  0  -0.000303354  -0.0001398426
1038.828  2.665498E-7  0  -0.0004352584  -0.0005288097
1036.026  1.138059E-7  0  0.0003980568  0.0002018753
1033.238  3.524029E-7  0  0.0005229819  0.0005831051
1030.465  7.03714E-8  0  -0.0003260188  -0.0001247773
1027.707  2.408268E-7  0  -0.0003921295  -0.0005109105
1024.964  1.836843E-7  0  0.0005400469  0.0001517784
1022.236  3.652247E-7  0  0.0006161044  0.0004927375
1019.522  9.861476E-8  0  -0.0003526572  -0.0002068572
1016.822  3.262231E-7  0  -0.0004334204  -0.0006018197
1014.137  1.624044E-7  0  0.000520003  4.450032E-5
1011.465  2.590303E-7  0  0.0004859762  0.000442702
1008.808  2.476087E-7  0  -0.0006286314  -0.0001255284
1006.165  3.653292E-7  0  -0.0006699567  -0.0003927978
1003.535  2.037883E-7  0  0.0004680164  0.000340065
1000.92  5.432704E-7  0  0.0005549469  0.0007613193
998.3173  1.738527E-7  0  -0.0005261164  7.589505E-5
995.7287  3.111928E-7  0  -0.0005464665  -0.0004522487
993.1534  1.580559E-7  0  0.000499353  6.985928E-5
990.5914  2.355986E-7  0  0.0003187038  0.0005248208
988.0425  5.237882E-7  0  -0.000912417  3.691006E-5
985.5068  3.8604E-7  0  -0.0006759832  -0.0003930257
982.9841  3.915688E-7  0  0.0007854111  1.172734E-5
980.4742  3.642706E-7  0  0.0007091127  0.0002611995
977.9771  3.867025E-7  0  -0.0007038213  -0.0003283048
975.4927  4.65843E-7  0  -0.0005399828  -0.0006567475
973.0209  6.579156E-7  0  0.001007741  1.575336E-5
970.5616  6.950401E-7  0  0.0008757479  0.0005484134
968.1147  3.818211E-7  0  -0.0007538423  0.0001237166
965.6801  3.158903E-7  0  -0.0006782942  -0.0001424972
963.2577  7.690855E-7  0  0.0009296395  0.0005472594
960.8474  9.933269E-7  0  0.0007458712  0.0009691189
958.4492  7.740848E-7  0  -0.001051524  0.0002322056
956.0629  8.005828E-7  0  -0.001033536  -0.0003537732
