-320  7.262598E-6  0  -0.002236189  -0.001504014
-318.75  8.385891E-6  0  -0.002287415  -0.001775845
-317.5  8.878193E-6  0  -0.002218053  -0.001989581
-316.25  8.720425E-6  0  -0.002044874  -0.002130473
-315  8.070582E-6  0  -0.001803502  -0.002194986
-313.75  7.132761E-6  0  -0.001533293  -0.002186727
-312.5  6.058086E-6  0  -0.001264095  -0.002111906
-311.25  4.928949E-6  0  -0.001010385  -0.001976884
-310  3.798898E-6  0  -0.0007740589  -0.001788779
-308.75  2.733356E-6  0  -0.0005528068  -0.001558127
-307.5  1.814791E-6  0  -0.0003485856  -0.001301261
-306.25  1.111331E-6  0  -0.0001713206  -0.001040183
-305  6.398791E-7  0  -3.604056E-5  -0.0007991121
-303.75  3.605425E-7  0  4.458995E-5  -0.000598794
-302.5  2.080812E-7  0  6.792522E-5  -0.0004510735
-301.25  1.289551E-7  0  4.480884E-5  -0.0003562966
-300  9.293749E-8  0  -3.143605E-6  -0.0003048403
-298.75  8.219615E-8  0  -5.11509E-5  -0.0002820988
-297.5  8.181514E-8  0  -8.000098E-5  -0.0002746179
-296.25  8.209579E-8  0  -8.176625E-5  -0.0002746089
-295  8.256727E-8  0  -6.011074E-5  -0.0002809875
-293.75  8.878646E-8  0  -2.565334E-5  -0.0002968642
-292.5  1.058218E-7  0  1.075357E-5  -0.0003251248
-291.25  1.347383E-7  0  4.324012E-5  -0.0003645114
-290  1.717869E-7  0  7.222075E-5  -0.0004081312
-288.75  2.082844E-7  0  0.0001016909  -0.0004449082
-287.5  2.324526E-7  0  0.0001345691  -0.0004629728
-286.25  2.338939E-7  0  0.0001689806  -0.000453144
-285  2.078747E-7  0  0.0001975916  -0.0004108921
-283.75  1.572576E-7  0  0.0002102449  -0.000336236
-282.5  9.327572E-8  0  0.0001983122  -0.000232267
-281.25  3.582698E-8  0  0.0001583653  -0.0001036696
-280  1.061303E-8  0  9.333097E-5  4.361607E-5
-278.75  4.067974E-8  0  1.081592E-5  0.000201402
-277.5  1.344575E-7  0  -8.015665E-5  0.0003578162
-276.25  2.764538E-7  0  -0.0001720386  0.0004968466
-275  4.274132E-7  0  -0.0002597726  0.0005999428
-273.75  5.375271E-7  0  -0.0003397158  0.0006497078
-272.5  5.687517E-7  0  -0.0004075793  0.000634532
-271.25  5.140318E-7  0  -0.0004570734  0.0005523727
-270  4.007071E-7  0  -0.0004804844  0.0004121187
-268.75  2.758392E-7  0  -0.0004711968  0.0002319758
-267.5  1.835449E-7  0  -0.0004269442  3.554715E-5
-266.25  1.472917E-7  0  -0.0003520196  -0.0001528854
