1457.9,2.221e-06
1458.2,2.36e-06
1458.5,2.32e-06
1458.8,2.281e-06
1459.1,2.271e-06
1459.4,2.262e-06
1459.7,2.242e-06
1460,2.223e-06
1460.3,2.432e-06
1460.6,2.64e-06
1460.9,2.696e-06
1461.2,2.752e-06
1461.5,2.855e-06
1461.8,2.958e-06
1462.1,3.026e-06
1462.4,3.094e-06
1462.7,2.968e-06
1463,2.842e-06
1463.3,2.736e-06
1463.6,2.631e-06
1463.9,2.628e-06
1464.2,2.625e-06
1464.5,2.487e-06
1464.8,2.35e-06
1465.1,2.399e-06
1465.4,2.448e-06
1465.7,2.579e-06
1466,2.71e-06
1466.3,2.765e-06
1466.6,2.82e-06
1466.9,3.018e-06
1467.2,3.216e-06
1467.5,3.312e-06
1467.8,3.407e-06
1468.1,3.623e-06
1468.4,3.839e-06
1468.7,3.855e-06
1469,3.871e-06
1469.3,4.096e-06
1469.6,4.321e-06
1469.9,3.944e-06
1470.2,3.567e-06
1470.5,3.495e-06
1470.8,3.423e-06
1471.1,3.422e-06
1471.4,3.42e-06
1471.7,3.461e-06
1472,3.502e-06
1472.3,3.457e-06
1472.6,3.413e-06
1472.9,3.727e-06
1473.2,4.04e-06
1473.5,4.441e-06
1473.8,4.843e-06
1474.1,5.087e-06
1474.4,5.332e-06
1474.7,5.194e-06
1475,5.056e-06
1475.3,5.151e-06
1475.6,5.245e-06
1475.9,5.255e-06
1476.2,5.265e-06
1476.5,5.252e-06
1476.8,5.239e-06
1477.1,5.484e-06
1477.4,5.73e-06
1477.7,6.199e-06
1478,6.668e-06
1478.3,6.945e-06
1478.6,7.221e-06
1478.9,7.278e-06
1479.2,7.335e-06
1479.5,7.429e-06
1479.8,7.523e-06
1480.1,7.249e-06
1480.4,6.974e-06
1480.7,6.711e-06
1481,6.448e-06
1481.3,6.333e-06
1481.6,6.219e-06
1481.9,6.173e-06
1482.2,6.127e-06
1482.5,6.409e-06
1482.8,6.691e-06
1483.1,7.135e-06
1483.4,7.579e-06
1483.7,7.667e-06
1484,7.754e-06
1484.3,8.096e-06
1484.6,8.439e-06
1484.9,8.684e-06
1485.2,8.928e-06
1485.5,9.472e-06
1485.8,1.002e-05
1486.1,1.084e-05
1486.4,1.166e-05
1486.7,1.227e-05
1487,1.288e-05
1487.3,1.378e-05
1487.6,1.469e-05
1487.9,1.531e-05
1488.2,1.592e-05
1488.5,1.592e-05
1488.8,1.592e-05
1489.1,1.523e-05
1489.4,1.454e-05
1489.7,1.431e-05
1490,1.409e-05
1490.3,1.353e-05
1490.6,1.297e-05
1490.9,1.333e-05
1491.2,1.37e-05
1491.5,1.377e-05
1491.8,1.385e-05
1492.1,1.351e-05
1492.4,1.318e-05
1492.7,1.313e-05
1493,1.307e-05
1493.3,1.356e-05
1493.6,1.406e-05
1493.9,1.48e-05
1494.2,1.554e-05
1494.5,1.593e-05
1494.8,1.631e-05
1495.1,1.797e-05
1495.4,1.962e-05
1495.7,2.146e-05
1496,2.329e-05
1496.3,2.455e-05
1496.6,2.581e-05
1496.9,2.618e-05
1497.2,2.655e-05
1497.5,2.689e-05
1497.8,2.724e-05
1498.1,2.768e-05
1498.4,2.812e-05
1498.7,2.734e-05
1499,2.656e-05
1499.3,2.6e-05
1499.6,2.545e-05
1499.9,2.465e-05
1500.2,2.386e-05
1500.5,2.504e-05
1500.8,2.622e-05
1501.1,2.666e-05
1501.4,2.711e-05
1501.7,2.702e-05
1502,2.693e-05
1502.3,2.856e-05
1502.6,3.018e-05
1502.9,3.001e-05
1503.2,2.983e-05
1503.5,3.106e-05
1503.8,3.229e-05
1504.1,3.572e-05
1504.4,3.915e-05
1504.7,3.859e-05
1505,3.803e-05
1505.3,4.049e-05
1505.6,4.296e-05
1505.9,4.415e-05
1506.2,4.534e-05
1506.5,4.619e-05
1506.8,4.704e-05
1507.1,4.928e-05
1507.4,5.151e-05
1507.7,5.288e-05
1508,5.425e-05
1508.3,5.869e-05
1508.6,6.312e-05
1508.9,6.317e-05
1509.2,6.322e-05
1509.5,6.137e-05
1509.8,5.953e-05
1510.1,5.721e-05
1510.4,5.488e-05
1510.7,5.389e-05
1511,5.29e-05
1511.3,5.479e-05
1511.6,5.668e-05
1511.9,5.766e-05
1512.2,5.865e-05
1512.5,6.179e-05
1512.8,6.494e-05
1513.1,7.02e-05
1513.4,7.546e-05
1513.7,8.345e-05
1514,9.145e-05
1514.3,9.367e-05
1514.6,9.589e-05
1514.9,9.19e-05
1515.2,8.791e-05
1515.5,8.818e-05
1515.8,8.845e-05
1516.1,8.627e-05
1516.4,8.408e-05
1516.7,8.527e-05
1517,8.645e-05
1517.3,8.612e-05
1517.6,8.578e-05
1517.9,8.36e-05
1518.2,8.141e-05
1518.5,8.762e-05
1518.8,9.383e-05
1519.1,9.269e-05
1519.4,9.155e-05
1519.7,8.729e-05
1520,8.303e-05
1520.3,8.76e-05
1520.6,9.217e-05
1520.9,9.23e-05
1521.2,9.242e-05
1521.5,9.332e-05
1521.8,9.422e-05
1522.1,9.597e-05
1522.4,9.772e-05
1522.7,0.0001026
1523,0.0001074
1523.3,0.0001039
1523.6,0.0001004
1523.9,9.782e-05
1524.2,9.527e-05
1524.5,9.644e-05
1524.8,9.761e-05
1525.1,9.425e-05
1525.4,9.088e-05
1525.7,8.899e-05
1526,8.709e-05
1526.3,8.694e-05
1526.6,8.68e-05
1526.9,8.79e-05
1527.2,8.901e-05
1527.5,8.64e-05
1527.8,8.379e-05
1528.1,8.087e-05
1528.4,7.796e-05
1528.7,7.913e-05
1529,8.03e-05
1529.3,7.808e-05
1529.6,7.587e-05
1529.9,8.164e-05
1530.2,8.742e-05
1530.5,9.57e-05
1530.8,0.000104
1531.1,0.0001091
1531.4,0.0001142
1531.7,0.0001114
1532,0.0001087
1532.3,0.0001013
1532.6,9.389e-05
1532.9,8.931e-05
1533.2,8.473e-05
1533.5,7.747e-05
1533.8,7.021e-05
1534.1,6.893e-05
1534.4,6.765e-05
1534.7,6.712e-05
1535,6.659e-05
1535.3,6.538e-05
1535.6,6.418e-05
1535.9,6.678e-05
1536.2,6.938e-05
1536.5,6.86e-05
1536.8,6.783e-05
1537.1,6.656e-05
1537.4,6.529e-05
1537.7,6.096e-05
1538,5.663e-05
1538.3,5.643e-05
1538.6,5.622e-05
1538.9,5.735e-05
1539.2,5.848e-05
1539.5,6.007e-05
1539.8,6.165e-05
1540.1,6.318e-05
1540.4,6.471e-05
1540.7,6.649e-05
1541,6.828e-05
1541.3,6.761e-05
1541.6,6.694e-05
1541.9,6.899e-05
1542.2,7.104e-05
1542.5,7.062e-05
1542.8,7.02e-05
1543.1,7.695e-05
1543.4,8.371e-05
1543.7,8.343e-05
1544,8.316e-05
1544.3,7.955e-05
1544.6,7.593e-05
1544.9,7.604e-05
1545.2,7.615e-05
1545.5,7.503e-05
1545.8,7.391e-05
1546.1,7.971e-05
1546.4,8.551e-05
1546.7,8.425e-05
1547,8.299e-05
1547.3,8.182e-05
1547.6,8.066e-05
1547.9,8.257e-05
1548.2,8.448e-05
1548.5,8.85e-05
1548.8,9.253e-05
1549.1,8.979e-05
1549.4,8.706e-05
1549.7,7.746e-05
1550,6.786e-05
1550.3,6.404e-05
1550.6,6.022e-05
1550.9,6.051e-05
1551.2,6.079e-05
1551.5,6.117e-05
1551.8,6.155e-05
1552.1,5.924e-05
1552.4,5.692e-05
1552.7,5.943e-05
1553,6.195e-05
1553.3,7.155e-05
1553.6,8.116e-05
1553.9,8.699e-05
1554.2,9.281e-05
1554.5,9.294e-05
1554.8,9.308e-05
1555.1,9.49e-05
1555.4,9.672e-05
1555.7,0.0001003
1556,0.0001039
1556.3,0.0001016
1556.6,9.924e-05
1556.9,9.677e-05
1557.2,9.429e-05
1557.5,9.951e-05
1557.8,0.0001047
1558.1,0.0001049
1558.4,0.000105
1558.7,0.000101
1559,9.693e-05
1559.3,9.1e-05
1559.6,8.507e-05
1559.9,7.722e-05
1560.2,6.938e-05
1560.5,6.516e-05
1560.8,6.095e-05
1561.1,5.876e-05
1561.4,5.658e-05
1561.7,5.487e-05
1562,5.315e-05
1562.3,5.078e-05
1562.6,4.841e-05
1562.9,4.777e-05
1563.2,4.713e-05
1563.5,4.497e-05
1563.8,4.281e-05
1564.1,3.977e-05
1564.4,3.673e-05
1564.7,3.71e-05
1565,3.747e-05
1565.3,3.639e-05
1565.6,3.531e-05
1565.9,3.646e-05
1566.2,3.761e-05
1566.5,3.751e-05
1566.8,3.742e-05
1567.1,3.404e-05
1567.4,3.065e-05
1567.7,2.933e-05
1568,2.802e-05
1568.3,2.74e-05
1568.6,2.678e-05
1568.9,2.601e-05
1569.2,2.524e-05
1569.5,2.437e-05
1569.8,2.351e-05
1570.1,2.427e-05
1570.4,2.503e-05
1570.7,2.939e-05
1571,3.375e-05
1571.3,3.797e-05
1571.6,4.219e-05
1571.9,4.422e-05
1572.2,4.626e-05
1572.5,4.779e-05
1572.8,4.933e-05
1573.1,4.971e-05
1573.4,5.008e-05
1573.7,5.115e-05
1574,5.221e-05
1574.3,5.78e-05
1574.6,6.34e-05
1574.9,6.991e-05
1575.2,7.643e-05
1575.5,8.439e-05
1575.8,9.236e-05
1576.1,0.0001119
1576.4,0.0001315
1576.7,0.0001439
1577,0.0001563
1577.3,0.0001654
1577.6,0.0001745
1577.9,0.0001891
1578.2,0.0002037
1578.5,0.0002104
1578.8,0.000217
1579.1,0.0002225
1579.4,0.000228
1579.7,0.0002356
1580,0.0002432
1580.3,0.0002534
1580.6,0.0002636
1580.9,0.0002715
1581.2,0.0002794
1581.5,0.0002708
1581.8,0.0002622
1582.1,0.0002436
1582.4,0.0002249
1582.7,0.0002068
1583,0.0001888
1583.3,0.0002079
1583.6,0.000227
1583.9,0.0002181
1584.2,0.0002093
1584.5,0.0002142
1584.8,0.000219
1585.1,0.0002225
1585.4,0.000226
1585.7,0.0002317
1586,0.0002375
1586.3,0.0002416
1586.6,0.0002458
1586.9,0.0002431
1587.2,0.0002404
1587.5,0.0002496
1587.8,0.0002589
1588.1,0.0002711
1588.4,0.0002833
1588.7,0.0002929
1589,0.0003025
1589.3,0.0002932
1589.6,0.0002839
1589.9,0.0002659
1590.2,0.000248
1590.5,0.0002269
1590.8,0.0002059
1591.1,0.0002016
1591.4,0.0001974
1591.7,0.0001902
1592,0.0001829
1592.3,0.0001869
1592.6,0.0001909
1592.9,0.0002091
1593.2,0.0002272
1593.5,0.000234
1593.8,0.0002408
1594.1,0.0002397
1594.4,0.0002386
1594.7,0.0002327
1595,0.0002268
1595.3,0.0002159
1595.6,0.0002049
1595.9,0.0002201
1596.2,0.0002354
1596.5,0.0002246
1596.8,0.0002139
1597.1,0.0002135
1597.4,0.0002131
1597.7,0.0002112
1598,0.0002093
1598.3,0.0002066
1598.6,0.000204
1598.9,0.0001946
1599.2,0.0001852
1599.5,0.0001707
1599.8,0.0001562
1600.1,0.0001554
1600.4,0.0001546
1600.7,0.0001528
1601,0.000151
1601.3,0.0001509
1601.6,0.0001508
1601.9,0.000145
1602.2,0.0001391
1602.5,0.000139
1602.8,0.0001388
1603.1,0.0001361
1603.4,0.0001334
1603.7,0.0001261
1604,0.0001188
1604.3,0.0001125
1604.6,0.0001062
1604.9,0.0001017
1605.2,9.716e-05
1605.5,0.0001023
1605.8,0.0001075
1606.1,0.0001092
1606.4,0.0001109
1606.7,0.0001097
1607,0.0001085
1607.3,0.0001041
1607.6,9.975e-05
1607.9,9.715e-05
1608.2,9.455e-05
1608.5,9.083e-05
1608.8,8.711e-05
1609.1,8.588e-05
1609.4,8.464e-05
1609.7,8.554e-05
1610,8.644e-05
1610.3,8.803e-05
1610.6,8.963e-05
1610.9,9.061e-05
1611.2,9.159e-05
1611.5,8.705e-05
1611.8,8.251e-05
1612.1,7.292e-05
1612.4,6.334e-05
1612.7,6.125e-05
1613,5.917e-05
1613.3,5.773e-05
1613.6,5.629e-05
1613.9,5.494e-05
1614.2,5.359e-05
1614.5,5.435e-05
1614.8,5.51e-05
1615.1,5.938e-05
1615.4,6.366e-05
1615.7,6.658e-05
1616,6.949e-05
1616.3,6.653e-05
1616.6,6.357e-05
1616.9,5.919e-05
1617.2,5.481e-05
1617.5,5.338e-05
1617.8,5.196e-05
1618.1,4.956e-05
1618.4,4.716e-05
1618.7,4.503e-05
1619,4.291e-05
1619.3,3.933e-05
1619.6,3.575e-05
1619.9,3.473e-05
1620.2,3.372e-05
1620.5,3.329e-05
1620.8,3.285e-05
1621.1,3.23e-05
1621.4,3.175e-05
1621.7,3.015e-05
1622,2.854e-05
1622.3,2.988e-05
1622.6,3.121e-05
1622.9,3.275e-05
1623.2,3.429e-05
1623.5,3.252e-05
1623.8,3.075e-05
1624.1,2.978e-05
1624.4,2.88e-05
1624.7,2.716e-05
1625,2.551e-05
1625.3,2.496e-05
1625.6,2.441e-05
1625.9,2.409e-05
1626.2,2.378e-05
1626.5,2.214e-05
1626.8,2.05e-05
1627.1,2.087e-05
1627.4,2.125e-05
1627.7,2.089e-05
1628,2.053e-05
1628.3,2.027e-05
1628.6,2.001e-05
1628.9,1.934e-05
1629.2,1.868e-05
1629.5,1.865e-05
1629.8,1.862e-05
1630.1,1.759e-05
1630.4,1.657e-05
1630.7,1.66e-05
1631,1.662e-05
1631.3,1.582e-05
1631.6,1.502e-05
1631.9,1.444e-05
1632.2,1.387e-05
1632.5,1.356e-05
1632.8,1.324e-05
1633.1,1.271e-05
1633.4,1.218e-05
1633.7,1.221e-05
1634,1.223e-05
1634.3,1.151e-05
1634.6,1.078e-05
1634.9,1.08e-05
1635.2,1.081e-05
1635.5,1.07e-05
1635.8,1.058e-05
1636.1,1.02e-05
1636.4,9.809e-06
1636.7,1.004e-05
1637,1.027e-05
1637.3,1.09e-05
1637.6,1.153e-05
1637.9,1.111e-05
1638.2,1.069e-05
1638.5,1.06e-05
1638.8,1.052e-05
1639.1,9.92e-06
1639.4,9.321e-06
1639.7,9.8e-06
1640,1.028e-05
1640.3,9.565e-06
1640.6,8.851e-06
1640.9,7.676e-06
1641.2,6.5e-06
1641.5,6.561e-06
1641.8,6.621e-06
1642.1,6.536e-06
1642.4,6.451e-06
1642.7,6.266e-06
1643,6.081e-06
1643.3,6.12e-06
1643.6,6.16e-06
1643.9,6.308e-06
1644.2,6.457e-06
1644.5,7.133e-06
1644.8,7.81e-06
1645.1,8.067e-06
1645.4,8.324e-06
1645.7,7.779e-06
1646,7.234e-06
1646.3,6.51e-06
1646.6,5.787e-06
1646.9,5.455e-06
1647.2,5.123e-06
1647.5,5.04e-06
1647.8,4.957e-06
1648.1,5.065e-06
1648.4,5.174e-06
1648.7,4.882e-06
1649,4.59e-06
1649.3,4.578e-06
1649.6,4.565e-06
1649.9,4.747e-06
1650.2,4.929e-06
1650.5,4.699e-06
1650.8,4.47e-06
1651.1,3.942e-06
1651.4,3.413e-06
1651.7,3.409e-06
1652,3.405e-06
1652.3,3.98e-06
1652.6,4.554e-06
1652.9,4.451e-06
1653.2,4.347e-06
1653.5,4.311e-06
1653.8,4.274e-06
1654.1,4.081e-06
1654.4,3.887e-06
1654.7,3.743e-06
1655,3.599e-06
1655.3,3.623e-06
1655.6,3.647e-06
1655.9,3.449e-06
1656.2,3.25e-06
1656.5,3.194e-06
1656.8,3.138e-06
1657.1,3.219e-06
1657.4,3.3e-06
1657.7,3.251e-06
1658,3.201e-06
1658.3,3.183e-06
1658.6,3.165e-06
1658.9,2.941e-06
1659.2,2.717e-06
1659.5,2.725e-06
1659.8,2.733e-06
1660.1,2.6e-06
1660.4,2.466e-06
1660.7,2.659e-06
1661,2.851e-06
1661.3,2.652e-06
1661.6,2.452e-06
1661.9,2.602e-06
1662.2,2.751e-06
1662.5,2.835e-06
1662.8,2.918e-06
1663.1,2.851e-06
1663.4,2.785e-06
1663.7,2.705e-06
1664,2.625e-06
1664.3,2.417e-06
1664.6,2.21e-06
1664.9,2.108e-06
1665.2,2.006e-06
1665.5,1.988e-06
1665.8,1.969e-06
1666.1,1.914e-06
1666.4,1.858e-06
1666.7,1.708e-06
1667,1.557e-06
1667.3,1.48e-06
1667.6,1.403e-06
1667.9,1.64e-06
1668.2,1.876e-06
1668.5,1.891e-06
1668.8,1.907e-06
1669.1,1.866e-06
1669.4,1.825e-06
1669.7,1.873e-06
1670,1.92e-06
1670.3,1.878e-06
1670.6,1.835e-06
1670.9,1.801e-06
1671.2,1.767e-06
1671.5,1.664e-06
1671.8,1.561e-06
1672.1,1.474e-06
1672.4,1.387e-06
1672.7,1.372e-06
1673,1.357e-06
1673.3,1.369e-06
1673.6,1.38e-06
1673.9,1.332e-06
1674.2,1.284e-06
1674.5,1.279e-06
1674.8,1.275e-06
1675.1,1.384e-06
1675.4,1.493e-06
1675.7,1.302e-06
1676,1.111e-06
1676.3,1.053e-06
1676.6,9.942e-07
1676.9,9.58e-07
1677.2,9.217e-07
1677.5,9.275e-07
1677.8,9.333e-07
1678.1,8.602e-07
1678.4,7.872e-07
1678.7,8.468e-07
1679,9.065e-07
1679.3,9.163e-07
1679.6,9.262e-07
1679.9,9.408e-07
1680.2,9.553e-07
1680.5,8.555e-07
1680.8,7.556e-07
1681.1,7.691e-07
1681.4,7.826e-07
1681.7,6.543e-07
1682,5.259e-07
1682.3,6.822e-07
1682.6,8.385e-07
1682.9,7.807e-07
1683.2,7.229e-07
1683.5,7.585e-07
1683.8,7.941e-07
1684.1,7.861e-07
1684.4,7.782e-07
1684.7,8.619e-07
1685,9.457e-07
1685.3,6.095e-07
1685.6,2.733e-07
1685.9,3.528e-07
1686.2,4.324e-07
1686.5,4.559e-07
1686.8,4.794e-07
1687.1,4.876e-07
1687.4,4.957e-07
1687.7,4.928e-07
1688,4.899e-07
1688.3,4.396e-07
1688.6,3.892e-07
1688.9,2.38e-07
1689.2,8.671e-08
1689.5,2.326e-07
1689.8,3.784e-07
1690.1,2.978e-07
1690.4,2.171e-07
1690.7,5.093e-07
1691,8.015e-07
1691.3,5.739e-07
1691.6,3.463e-07
1691.9,1.749e-07
1692.2,3.412e-09
1692.5,1.433e-07
1692.8,2.832e-07
1693.1,3.308e-07
1693.4,3.784e-07
1693.7,2.332e-07
1694,8.789e-08
1694.3,3.292e-07
1694.6,5.705e-07
1694.9,5.605e-07
1695.2,5.505e-07
1695.5,4.899e-07
1695.8,4.293e-07
1696.1,6.031e-07
1696.4,7.77e-07
1696.7,6.127e-07
1697,4.484e-07
1697.3,4.309e-07
1697.6,4.134e-07
1697.9,4.076e-07
1698.2,4.019e-07
1698.5,5.639e-07
1698.8,7.26e-07
1699.1,6.229e-07
1699.4,5.199e-07
1699.7,5.426e-07
1700,5.653e-07
1700.3,5.692e-07
1700.6,5.731e-07
1700.9,6.975e-07
1701.2,8.218e-07
1701.5,4.95e-07
1701.8,1.681e-07
1702.1,2.445e-07
1702.4,3.208e-07
1702.7,4.569e-07
1703,5.93e-07
1703.3,6.947e-07
1703.6,7.964e-07
1703.9,6.465e-07
1704.2,4.966e-07
1704.5,4.748e-07
1704.8,4.531e-07
1705.1,3.773e-07
1705.4,3.015e-07
1705.7,6.091e-07
1706,9.168e-07
1706.3,1.626e-07
1706.6,0
1706.9,0
1707.2,0
1707.5,3.66e-07
1707.8,8.201e-07
1708.1,7.431e-07
1708.4,6.66e-07
1708.7,1.731e-07
1709,0
1709.3,1.58e-07
1709.6,6.357e-07
1709.9,8.074e-08
1710.2,0
1710.5,0
1710.8,2.767e-07
1711.1,2.922e-07
1711.4,3.077e-07
1711.7,4.531e-07
1712,5.985e-07
1712.3,5.79e-07
1712.6,5.594e-07
1712.9,2.365e-07
1713.2,0
1713.5,9.737e-08
1713.8,2.812e-07
1714.1,7.674e-09
1714.4,0
1714.7,0
1715,0
