-320  0  0.0003423178  0  3.100002E-6  458.4733
-315  0  0.000339807  0  3.200354E-6  457.3811
-310  0  0.0003387996  0  3.32513E-6  456.2942
-305  0  0.0003442404  0  3.448551E-6  455.2123
-300  0  0.0003578498  0  3.589659E-6  454.1356
-295  0  0.0003788617  0  3.706372E-6  453.064
-290  0  0.0004058401  0  3.851094E-6  451.9974
-285  0  0.0004400071  0  3.949009E-6  450.9358
-280  0  0.0004869542  0  4.154005E-6  449.8792
-275  0  0.0005528046  0  4.307965E-6  448.8276
-270  0.0001343413  0.0006384375  0  4.556408E-6  447.7808
-265  0.0001856529  0.0007390169  0  4.624041E-6  446.739
-260  0.0002658349  0.0008495182  0  5.134855E-6  445.7019
-255  0.0002327598  0.0009706789  0  5.405575E-6  444.6697
-250  0.0001528493  0.001109551  0  6.010247E-6  443.6422
-245  2.654441E-5  0.001273584  0  7.722102E-6  442.6195
-240  0.0002196  0.001465064  0  9.947322E-6  441.6014
-235  0.0006005731  0.001684215  0  1.812629E-5  440.5881
-230  0.001203959  0.001940339  0  2.69804E-5  439.5794
-225  0.00173256  0.002261643  0  4.267355E-5  438.5753
-220  0.001925754  0.002696559  0  6.792683E-5  437.5757
-215  0.001778918  0.003308176  0  8.759053E-5  436.5807
-210  0.002241536  0.00416486  0  0.0001313735  435.5903
-205  0.004587157  0.005330363  0  0.0001727493  434.6043
-200  0.007764412  0.006864148  0  0.0003148656  433.6228
-195  0.0104115  0.008835123  0  0.0005115093  432.6456
-190  0.01248193  0.01132385  0  0.0009785085  431.6729
-185  0.01294839  0.01438842  0  0.001654963  430.7046
-180  0.01315946  0.01802606  1.637861E-6  0.002836685  429.7406
-175  0.0151368  0.02219023  0.002323119  0.004376726  428.7809
-170  0.01723483  0.0268525  0.004071221  0.006576554  427.8254
-165  0.02292012  0.03203056  0.003842536  0.009255456  426.8742
-160  0.03113416  0.0377618  0.01288948  0.01275656  425.9273
-155  0.03852353  0.04410972  0.008884369  0.01648985  424.9845
-150  0.05132107  0.05126404  0.01852905  0.02086626  424.0459
-145  0.0620228  0.05966915  0.02315897  0.02547018  423.1114
-140  0.07513187  0.07006896  0.04184155  0.03044022  422.1811
-135  0.08615574  0.08341473  0.04016266  0.03571139  421.2548
-130  0.1049852  0.1006531  0.03797346  0.04189977  420.3325
-125  0.1338005  0.1224577  0.05372621  0.05009212  419.4144
-120  0.1597831  0.1489775  0.09228853  0.06099207  418.5002
-115  0.1912256  0.1796417  0.100955  0.07562287  417.5899
-110  0.2132469  0.213065  0.1324124  0.09495701  416.6837
-105  0.2355753  0.2471372  0.1505014  0.1187306  415.7813
-100  0.2518556  0.2793546  0.1659164  0.1472068  414.8829
-95  0.2459013  0.3073304  0.1828184  0.1789191  413.9883
-90  0.2239301  0.329337  0.2109031  0.2128629  413.0976
-85  0.2042016  0.3447138  0.2444512  0.2475107  412.2107
-80  0.1923383  0.3539997  0.25576  0.2817099  411.3276
-75  0.1871404  0.3587506  0.301574  0.3134904  410.4483
-70  0.1870145  0.3611757  0.348923  0.3440956  409.5727
-65  0.2019033  0.3638353  0.3850455  0.3735771  408.7009
-60  0.2312187  0.3695293  0.4320439  0.4048086  407.8328
-55  0.2910394  0.3812781  0.4800634  0.4425654  406.9683
-50  0.3475394  0.4021958  0.4920726  0.4893095  406.1075
-45  0.4358596  0.4351406  0.5365767  0.5462475  405.2504
-40  0.5457057  0.4821605  0.5887428  0.6137691  404.3968
-35  0.6494385  0.5438361  0.6187744  0.6865463  403.5469
-30  0.7817891  0.6186911  0.6733768  0.7583026  402.7005
-25  0.9012495  0.7028382  0.7275203  0.8243914  401.8576
-20  0.9718475  0.7899868  0.7881562  0.8795405  401.0183
-15  1  0.8719294  0.8148054  0.921528  400.1824
-10  0.9551931  0.9395532  0.8470497  0.9500387  399.3501
-5  0.8580598  0.9843147  0.8915127  0.9659945  398.5212
0  0.7499856  1  0.916041  0.9747773  397.6957
5  0.6398356  0.9843147  0.9612511  0.9807781  396.8736
10  0.5297226  0.9395532  0.9820406  0.9863133  396.055
15  0.4507917  0.8719294  0.9887753  0.993079  395.2397
20  0.3883589  0.7899868  1  0.9997123  394.4277
25  0.3184952  0.7028382  0.9831916  1  393.6191
30  0.2890034  0.6186911  0.9790944  0.9876575  392.8138
35  0.2878988  0.5438361  0.9444872  0.9567007  392.0118
40  0.2970168  0.4821605  0.893093  0.9045789  391.213
45  0.3160314  0.4351406  0.8384709  0.8343302  390.4175
50  0.3349172  0.4021958  0.792991  0.7534825  389.6253
55  0.3567852  0.3812781  0.7164898  0.6703585  388.8362
60  0.386048  0.3695293  0.6385876  0.5904178  388.0503
65  0.4079287  0.3638353  0.5396022  0.5168771  387.2676
70  0.4140554  0.3611757  0.4918912  0.4509963  386.4881
75  0.40999  0.3587506  0.3943009  0.3922737  385.7116
80  0.381151  0.3539997  0.3460306  0.3398556  384.9383
85  0.3520667  0.3447138  0.2697484  0.29348  384.1681
90  0.3102532  0.329337  0.2167589  0.2499722  383.401
95  0.261717  0.3073304  0.1628698  0.2055848  382.6369
100  0.2271056  0.2793546  0.1267157  0.1594584  381.8759
105  0.1906665  0.2471372  0.08956324  0.1151177  381.1178
110  0.1646988  0.213065  0.06900571  0.07714669  380.3628
115  0.1424205  0.1796417  0.05142485  0.04809839  379.6108
120  0.1125862  0.1489775  0.03737624  0.0281132  378.8617
125  0.09070971  0.1224577  0.02687841  0.01552265  378.1156
130  0.07609151  0.1006531  0.01570495  0.008174691  377.3724
135  0.06161388  0.08341473  0.01049917  0.004133348  376.6322
