-320  0.0003421369
-318.75  0.0003433983
-317.5  0.0003444053
-316.25  0.0003452588
-315  0.0003460615
-313.75  0.0003469148
-312.5  0.000347914
-311.25  0.0003491437
-310  0.0003506746
-308.75  0.0003525598
-307.5  0.0003548344
-306.25  0.0003575153
-305  0.0003606039
-303.75  0.0003640884
-302.5  0.0003679485
-301.25  0.000372158
-300  0.000376688
-298.75  0.0003815087
-297.5  0.0003865922
-296.25  0.0003919149
-295  0.0003974609
-293.75  0.0004032254
-292.5  0.0004092179
-291.25  0.0004154639
-290  0.0004220065
-288.75  0.0004289066
-287.5  0.0004362435
-286.25  0.0004441143
-285  0.0004526316
-283.75  0.0004619199
-282.5  0.0004721082
-281.25  0.0004833214
-280  0.0004956715
-278.75  0.0005092493
-277.5  0.0005241195
-276.25  0.0005403164
-275  0.0005578439
-273.75  0.0005766748
-272.5  0.0005967538
-271.25  0.0006180016
-270  0.0006403211
-268.75  0.0006636063
-267.5  0.0006877512
-266.25  0.0007126585
-265  0.0007382466
-263.75  0.0007644563
-262.5  0.0007912547
-261.25  0.0008186395
-260  0.0008466406
-258.75  0.0008753204
-257.5  0.0009047703
-256.25  0.000935106
-255  0.0009664605
-253.75  0.0009989757
-252.5  0.001032795
-251.25  0.001068055
-250  0.001104878
-248.75  0.001143362
-247.5  0.001183578
-246.25  0.001225566
-245  0.001269336
-243.75  0.001314876
-242.5  0.001362162
-241.25  0.001411163
-240  0.001461862
-238.75  0.001514261
-237.5  0.001568396
-236.25  0.001624354
-235  0.001682283
-233.75  0.001742405
-232.5  0.001805025
-231.25  0.00187053
-230  0.0019394
-228.75  0.002012196
-227.5  0.00208957
-226.25  0.002172253
-225  0.002261053
-223.75  0.002356848
-222.5  0.002460575
-221.25  0.002573227
-220  0.002695835
-218.75  0.002829467
-217.5  0.002975211
-216.25  0.003134163
-215  0.003307416
-213.75  0.003496045
-212.5  0.003701097
-211.25  0.003923581
-210  0.00416447
-208.75  0.004424698
-207.5  0.004705171
-206.25  0.00500678
-205  0.005330418
-203.75  0.005677003
-202.5  0.006047496
-201.25  0.006442924
-200  0.00686439
-198.75  0.00731308
-197.5  0.007790256
-196.25  0.008297237
-195  0.008835363
-193.75  0.009405948
-192.5  0.01001023
-191.25  0.01064929
-190  0.01132404
-188.75  0.01203513
-187.5  0.01278291
-186.25  0.01356746
-185  0.01438856
-183.75  0.01524573
-182.5  0.01613829
-181.25  0.01706539
-180  0.01802615
-178.75  0.01901971
-177.5  0.02004529
-176.25  0.02110229
-175  0.02219031
-173.75  0.02330919
-172.5  0.024459
-171.25  0.02563999
-170  0.02685262
-168.75  0.02809741
-167.5  0.02937495
-166.25  0.03068585
-165  0.0320307
-163.75  0.03341006
-162.5  0.03482455
-161.25  0.03627486
-160  0.03776191
-158.75  0.0392869
-157.5  0.04085154
-156.25  0.04245813
-155  0.04410979
-153.75  0.04581054
-152.5  0.04756548
-151.25  0.04938084
-150  0.05126409
-148.75  0.05322395
-147.5  0.05527043
-146.25  0.05741472
-145  0.05966919
-143.75  0.06204724
-142.5  0.06456315
-141.25  0.06723192
-140  0.07006902
-138.75  0.07309023
-137.5  0.07631133
-136.25  0.07974785
-135  0.0834148
-133.75  0.08732638
-132.5  0.09149573
-131.25  0.0959346
-130  0.1006532
-128.75  0.1056597
-127.5  0.1109605
-126.25  0.1165594
-125  0.1224578
-123.75  0.1286545
-122.5  0.1351453
-121.25  0.1419231
-120  0.1489775
-118.75  0.1562951
-117.5  0.163859
-116.25  0.171649
-115  0.1796418
-113.75  0.1878107
-112.5  0.1961261
-111.25  0.2045558
-110  0.213065
-108.75  0.2216168
-107.5  0.2301727
-106.25  0.238693
-105  0.2471373
-103.75  0.2554651
-102.5  0.2636363
-101.25  0.271612
-100  0.2793546
-98.75  0.2868289
-97.5  0.294002
-96.25  0.3008445
-95  0.3073304
-93.75  0.3134379
-92.5  0.3191493
-91.25  0.3244517
-90  0.329337
-88.75  0.3338019
-87.5  0.3378479
-86.25  0.3414815
-85  0.3447138
-83.75  0.3475604
-82.5  0.3500408
-81.25  0.3521783
-80  0.3539997
-78.75  0.3555346
-77.5  0.3568149
-76.25  0.3578749
-75  0.3587506
-73.75  0.3594794
-72.5  0.3600999
-71.25  0.3606518
-70  0.3611757
-68.75  0.3617132
-67.5  0.3623067
-66.25  0.3629993
-65  0.3638353
-63.75  0.3648598
-62.5  0.3661189
-61.25  0.3676594
-60  0.3695293
-58.75  0.371777
-57.5  0.3744515
-56.25  0.3776021
-55  0.3812781
-53.75  0.3855283
-52.5  0.3904006
-51.25  0.3959415
-50  0.4021958
-48.75  0.4092056
-47.5  0.4170102
-46.25  0.4256449
-45  0.4351406
-43.75  0.4455232
-42.5  0.4568128
-41.25  0.469023
-40  0.4821605
-38.75  0.4962242
-37.5  0.5112047
-36.25  0.5270844
-35  0.543836
-33.75  0.5614235
-32.5  0.5798006
-31.25  0.5989117
-30  0.6186911
-28.75  0.6390633
-27.5  0.6599431
-26.25  0.6812359
-25  0.7028382
-23.75  0.7246378
-22.5  0.7465147
-21.25  0.7683421
-20  0.7899868
-18.75  0.8113109
-17.5  0.8321725
-16.25  0.8524271
-15  0.8719293
-13.75  0.8905341
-12.5  0.9080983
-11.25  0.9244827
-10  0.9395532
-8.75  0.9531834
-7.5  0.9652558
-6.25  0.9756641
-5  0.9843146
-3.75  0.9911281
-2.5  0.9960413
-1.25  0.999008
0  1
1.25  0.999008
2.5  0.9960413
3.75  0.9911281
5  0.9843146
6.25  0.9756641
7.5  0.9652558
8.75  0.9531834
10  0.9395532
11.25  0.9244827
12.5  0.9080983
13.75  0.8905341
15  0.8719293
16.25  0.8524271
17.5  0.8321725
18.75  0.8113109
20  0.7899868
21.25  0.7683421
22.5  0.7465147
23.75  0.7246378
25  0.7028382
26.25  0.6812359
27.5  0.6599431
28.75  0.6390633
30  0.6186911
31.25  0.5989117
32.5  0.5798006
33.75  0.5614235
35  0.543836
36.25  0.5270844
37.5  0.5112047
38.75  0.4962242
40  0.4821605
41.25  0.469023
42.5  0.4568128
43.75  0.4455232
45  0.4351406
46.25  0.4256449
47.5  0.4170102
48.75  0.4092056
50  0.4021958
51.25  0.3959415
52.5  0.3904006
53.75  0.3855283
55  0.3812781
56.25  0.3776021
57.5  0.3744515
58.75  0.371777
60  0.3695293
61.25  0.3676594
62.5  0.3661189
63.75  0.3648598
65  0.3638353
66.25  0.3629993
67.5  0.3623067
68.75  0.3617132
70  0.3611757
71.25  0.3606518
72.5  0.3600999
73.75  0.3594794
75  0.3587506
76.25  0.3578749
77.5  0.3568149
78.75  0.3555346
80  0.3539997
81.25  0.3521783
82.5  0.3500408
83.75  0.3475604
85  0.3447138
86.25  0.3414815
87.5  0.3378479
88.75  0.3338019
90  0.329337
91.25  0.3244517
92.5  0.3191493
93.75  0.3134379
95  0.3073304
96.25  0.3008445
97.5  0.294002
98.75  0.2868289
100  0.2793546
101.25  0.271612
102.5  0.2636363
103.75  0.2554651
105  0.2471373
106.25  0.238693
107.5  0.2301727
108.75  0.2216168
110  0.213065
111.25  0.2045558
112.5  0.1961261
113.75  0.1878107
115  0.1796418
116.25  0.171649
117.5  0.163859
118.75  0.1562951
120  0.1489775
121.25  0.1419231
122.5  0.1351453
123.75  0.1286545
125  0.1224578
126.25  0.1165594
127.5  0.1109605
128.75  0.1056597
130  0.1006532
131.25  0.0959346
132.5  0.09149573
133.75  0.08732638
135  0.0834148
136.25  0.07974785
137.5  0.07631133
138.75  0.07309023
140  0.07006902
141.25  0.06723192
142.5  0.06456315
143.75  0.06204724
145  0.05966919
146.25  0.05741472
147.5  0.05527043
148.75  0.05322395
150  0.05126409
151.25  0.04938084
152.5  0.04756548
