-320  4.360741E-6
-318.75  4.376485E-6
-317.5  4.399492E-6
-316.25  4.434152E-6
-315  4.484353E-6
-313.75  4.553265E-6
-312.5  4.643153E-6
-311.25  4.755275E-6
-310  4.889837E-6
-308.75  5.046054E-6
-307.5  5.222295E-6
-306.25  5.416339E-6
-305  5.625736E-6
-303.75  5.848292E-6
-302.5  6.082661E-6
-301.25  6.329017E-6
-300  6.589759E-6
-298.75  6.870177E-6
-297.5  7.178986E-6
-296.25  7.528656E-6
-295  7.935457E-6
-293.75  8.419166E-6
-292.5  9.00247E-6
-291.25  9.710069E-6
-290  1.056761E-5
-288.75  1.160053E-5
-287.5  1.283297E-5
-286.25  1.428674E-5
-285  1.598059E-5
-283.75  1.792964E-5
-282.5  2.014502E-5
-281.25  2.263375E-5
-280  2.53987E-5
-278.75  2.843871E-5
-277.5  3.174885E-5
-276.25  3.532072E-5
-275  3.914311E-5
-273.75  4.32028E-5
-272.5  4.748581E-5
-271.25  5.197888E-5
-270  5.667128E-5
-268.75  6.15567E-5
-267.5  6.663516E-5
-266.25  7.191454E-5
-265  7.741171E-5
-263.75  8.315295E-5
-262.5  8.917349E-5
-261.25  9.55163E-5
-260  0.00010223
-258.75  0.0001093662
-257.5  0.0001169767
-256.25  0.0001251103
-255  0.0001338104
-253.75  0.000143113
-252.5  0.0001530459
-251.25  0.0001636285
-250  0.0001748731
-248.75  0.0001867869
-247.5  0.0001993747
-246.25  0.0002126423
-245  0.0002266
-243.75  0.000241266
-242.5  0.0002566697
-241.25  0.0002728545
-240  0.0002898803
-238.75  0.0003078244
-237.5  0.0003267827
-236.25  0.0003468683
-235  0.0003682101
-233.75  0.0003909483
-232.5  0.0004152291
-231.25  0.000441196
-230  0.0004689798
-228.75  0.0004986865
-227.5  0.0005303834
-226.25  0.0005640859
-225  0.0005997443
-223.75  0.0006372349
-222.5  0.0006763544
-221.25  0.0007168218
-220  0.0007582875
-218.75  0.0008003515
-217.5  0.0008425897
-216.25  0.000884587
-215  0.0009259766
-213.75  0.0009664806
-212.5  0.001005949
-211.25  0.001044397
-210  0.001082027
-208.75  0.001119251
-207.5  0.00115669
-206.25  0.001195172
-205  0.001235719
-203.75  0.001279519
-202.5  0.00132791
-201.25  0.001382352
-200  0.001444411
-198.75  0.001515743
-197.5  0.001598086
-196.25  0.001693252
-195  0.001803124
-193.75  0.001929641
-192.5  0.002074776
-191.25  0.002240495
-190  0.002428696
-188.75  0.002641127
-187.5  0.002879284
-186.25  0.003144283
-185  0.003436739
-183.75  0.003756629
-182.5  0.004103175
-181.25  0.004474755
-180  0.004868844
-178.75  0.005282005
-177.5  0.005709935
-176.25  0.006147568
-175  0.006589227
-173.75  0.007028842
-172.5  0.007460194
-171.25  0.007877201
-170  0.008274219
-168.75  0.008646344
-167.5  0.008989702
-166.25  0.00930171
-165  0.009581292
-163.75  0.009829038
-162.5  0.01004729
-161.25  0.01024013
-160  0.01041333
-158.75  0.01057415
-157.5  0.01073103
-156.25  0.01089334
-155  0.01107086
-153.75  0.01127342
-152.5  0.01151038
-151.25  0.01179022
-150  0.01212019
-148.75  0.01250601
-147.5  0.01295175
-146.25  0.01345981
-145  0.01403108
-143.75  0.01466523
-142.5  0.01536111
-141.25  0.01611726
-140  0.01693248
-138.75  0.01780628
-137.5  0.01873944
-136.25  0.0197343
-135  0.02079503
-133.75  0.0219276
-132.5  0.02313969
-131.25  0.02444028
-130  0.02583915
-128.75  0.02734616
-127.5  0.02897046
-126.25  0.03071959
-125  0.03259848
-123.75  0.03460858
-122.5  0.03674695
-121.25  0.03900547
-120  0.04137028
-118.75  0.04382139
-117.5  0.04633254
-116.25  0.0488715
-115  0.05140064
-113.75  0.05387802
-112.5  0.05625882
-111.25  0.05849734
-110  0.06054931
-108.75  0.0623746
-107.5  0.0639401
-106.25  0.06522279
-105  0.06621264
-103.75  0.06691526
-102.5  0.06735408
-101.25  0.06757188
-100  0.06763142
-98.75  0.06761519
-97.5  0.06762406
-96.25  0.06777495
-95  0.06819753
-93.75  0.06903005
-92.5  0.07041449
-91.25  0.07249132
-90  0.07539393
-88.75  0.07924321
-87.5  0.08414226
-86.25  0.09017165
-85  0.09738528
-83.75  0.1058071
-82.5  0.1154286
-81.25  0.1262076
-80  0.1380677
-78.75  0.1508994
-77.5  0.1645619
-76.25  0.1788861
-75  0.1936794
-73.75  0.2087302
-72.5  0.223815
-71.25  0.2387046
-70  0.2531721
-68.75  0.2670005
-67.5  0.2799905
-66.25  0.2919677
-65  0.302789
-63.75  0.3123487
-62.5  0.3205818
-61.25  0.3274667
-60  0.3330262
-58.75  0.3373252
-57.5  0.3404686
-56.25  0.3425954
-55  0.3438727
-53.75  0.3444879
-52.5  0.3446404
-51.25  0.3445335
-50  0.3443657
-48.75  0.3443241
-47.5  0.3445783
-46.25  0.3452765
-45  0.3465433
-43.75  0.34848
-42.5  0.3511665
-41.25  0.3546653
-40  0.3590265
-38.75  0.3642937
-37.5  0.3705106
-36.25  0.3777264
-35  0.3860006
-33.75  0.3954065
-32.5  0.406032
-31.25  0.4179793
-30  0.4313615
-28.75  0.4462974
-27.5  0.4629049
-26.25  0.4812923
-25  0.5015489
-23.75  0.5237351
-22.5  0.5478725
-21.25  0.5739341
-20  0.6018367
-18.75  0.6314327
-17.5  0.6625061
-16.25  0.694769
-15  0.7278619
-13.75  0.7613566
-12.5  0.7947622
-11.25  0.8275356
-10  0.8590943
-8.75  0.8888331
-7.5  0.9161439
-6.25  0.9404363
-5  0.9611609
-3.75  0.9778308
-2.5  0.9900428
-1.25  0.9974949
0  1
1.25  0.9974949
2.5  0.9900428
3.75  0.9778308
5  0.9611609
6.25  0.9404363
7.5  0.9161439
8.75  0.8888331
10  0.8590943
11.25  0.8275356
12.5  0.7947622
13.75  0.7613566
15  0.7278619
16.25  0.694769
17.5  0.6625061
18.75  0.6314327
20  0.6018367
21.25  0.5739341
22.5  0.5478725
23.75  0.5237351
25  0.5015489
26.25  0.4812923
27.5  0.4629049
28.75  0.4462974
30  0.4313615
31.25  0.4179793
32.5  0.406032
33.75  0.3954065
35  0.3860006
36.25  0.3777264
37.5  0.3705106
38.75  0.3642937
40  0.3590265
41.25  0.3546653
42.5  0.3511665
43.75  0.34848
45  0.3465433
46.25  0.3452765
47.5  0.3445783
48.75  0.3443241
50  0.3443657
51.25  0.3445335
52.5  0.3446404
53.75  0.3444879
55  0.3438727
56.25  0.3425954
57.5  0.3404686
58.75  0.3373252
60  0.3330262
61.25  0.3274667
62.5  0.3205818
63.75  0.3123487
65  0.302789
66.25  0.2919677
67.5  0.2799905
68.75  0.2670005
70  0.2531721
71.25  0.2387046
72.5  0.223815
73.75  0.2087302
75  0.1936794
76.25  0.1788861
77.5  0.1645619
78.75  0.1508994
80  0.1380677
81.25  0.1262076
82.5  0.1154286
83.75  0.1058071
85  0.09738528
86.25  0.09017165
87.5  0.08414226
88.75  0.07924321
90  0.07539393
91.25  0.07249132
92.5  0.07041449
93.75  0.06903005
95  0.06819753
96.25  0.06777495
97.5  0.06762406
98.75  0.06761519
100  0.06763142
101.25  0.06757188
102.5  0.06735408
103.75  0.06691526
105  0.06621264
106.25  0.06522279
107.5  0.0639401
108.75  0.0623746
110  0.06054931
111.25  0.05849734
112.5  0.05625882
113.75  0.05387802
115  0.05140064
116.25  0.0488715
117.5  0.04633254
118.75  0.04382139
120  0.04137028
121.25  0.03900547
122.5  0.03674695
123.75  0.03460858
125  0.03259848
126.25  0.03071959
127.5  0.02897046
128.75  0.02734616
130  0.02583915
131.25  0.02444028
132.5  0.02313969
133.75  0.0219276
135  0.02079503
136.25  0.0197343
137.5  0.01873944
138.75  0.01780628
140  0.01693248
141.25  0.01611726
142.5  0.01536111
143.75  0.01466523
145  0.01403108
146.25  0.01345981
147.5  0.01295175
148.75  0.01250601
150  0.01212019
151.25  0.01179022
152.5  0.01151038
153.75  0.01127342
155  0.01107086
156.25  0.01089334
157.5  0.01073103
158.75  0.01057415
160  0.01041333
161.25  0.01024013
162.5  0.01004729
163.75  0.009829038
165  0.009581292
166.25  0.00930171
167.5  0.008989702
168.75  0.008646344
170  0.008274219
171.25  0.007877201
172.5  0.007460194
173.75  0.007028842
175  0.006589227
176.25  0.006147568
177.5  0.005709935
178.75  0.005282005
180  0.004868844
181.25  0.004474755
182.5  0.004103175
183.75  0.003756629
185  0.003436739
186.25  0.003144283
187.5  0.002879284
188.75  0.002641127
190  0.002428696
191.25  0.002240495
192.5  0.002074776
193.75  0.001929641
195  0.001803124
196.25  0.001693252
197.5  0.001598086
198.75  0.001515743
200  0.001444411
201.25  0.001382352
202.5  0.00132791
203.75  0.001279519
205  0.001235719
206.25  0.001195172
207.5  0.00115669
208.75  0.001119251
210  0.001082027
211.25  0.001044397
212.5  0.001005949
213.75  0.0009664806
215  0.0009259766
216.25  0.000884587
217.5  0.0008425897
218.75  0.0008003515
220  0.0007582875
221.25  0.0007168218
222.5  0.0006763544
223.75  0.0006372349
225  0.0005997443
226.25  0.0005640859
227.5  0.0005303834
228.75  0.0004986865
230  0.0004689798
231.25  0.000441196
232.5  0.0004152291
233.75  0.0003909483
235  0.0003682101
236.25  0.0003468683
237.5  0.0003267827
238.75  0.0003078244
240  0.0002898803
241.25  0.0002728545
242.5  0.0002566697
243.75  0.000241266
245  0.0002266
246.25  0.0002126423
247.5  0.0001993747
248.75  0.0001867869
250  0.0001748731
251.25  0.0001636285
252.5  0.0001530459
253.75  0.000143113
255  0.0001338104
256.25  0.0001251103
257.5  0.0001169767
258.75  0.0001093662
260  0.00010223
261.25  9.55163E-5
262.5  8.917349E-5
263.75  8.315295E-5
265  7.741171E-5
266.25  7.191454E-5
267.5  6.663516E-5
268.75  6.15567E-5
270  5.667128E-5
271.25  5.197888E-5
272.5  4.748581E-5
273.75  4.32028E-5
275  3.914311E-5
276.25  3.532072E-5
277.5  3.174885E-5
278.75  2.843871E-5
280  2.53987E-5
281.25  2.263375E-5
282.5  2.014502E-5
283.75  1.792964E-5
285  1.598059E-5
286.25  1.428674E-5
287.5  1.283297E-5
288.75  1.160053E-5
290  1.056761E-5
291.25  9.710069E-6
292.5  9.00247E-6
293.75  8.419166E-6
295  7.935457E-6
296.25  7.528656E-6
297.5  7.178986E-6
298.75  6.870177E-6
300  6.589759E-6
301.25  6.329017E-6
302.5  6.082661E-6
303.75  5.848292E-6
305  5.625736E-6
306.25  5.416339E-6
307.5  5.222295E-6
308.75  5.046054E-6
310  4.889837E-6
311.25  4.755275E-6
312.5  4.643153E-6
313.75  4.553265E-6
315  4.484353E-6
316.25  4.434152E-6
317.5  4.399492E-6
318.75  4.376485E-6
